Id,Weekly_Sales
1_21_2012-11-16,20773.664221745403
1_21_2012-11-23,26627.766679046
1_21_2012-11-30,18360.580554468033
1_21_2012-12-07,23794.348837609257
1_21_2012-12-14,18664.38201358013
1_21_2012-12-21,20902.374923553773
1_21_2012-12-28,18942.632786041806
1_21_2013-01-04,25395.217609827792
1_21_2013-01-11,19964.96342607299
1_21_2013-01-18,22562.60452320305
1_21_2013-01-25,18751.75659281416
1_21_2013-02-01,16052.206695795545
1_21_2013-02-08,22724.163732995752
1_21_2013-02-15,20265.157233762573
1_21_2013-02-22,20119.097789318126
1_21_2013-03-01,19628.964178172326
1_21_2013-03-08,20779.43785709035
1_21_2013-03-15,22615.99968070818
1_21_2013-03-22,20559.336254839076
1_21_2013-03-29,21679.612852414983
1_21_2013-04-05,15973.182114023735
1_21_2013-04-12,18165.175682983365
1_21_2013-04-19,19482.132318748743
1_21_2013-04-26,18603.665808652102
1_21_2013-05-03,20605.231021899195
1_21_2013-05-10,22225.233086972345
1_21_2013-05-17,15366.948298944422
1_21_2013-05-24,20545.50037592055
1_21_2013-05-31,20200.086570654836
1_21_2013-06-07,20226.18314354415
1_21_2013-06-14,19039.314471831316
1_21_2013-06-21,17246.189320406134
1_21_2013-06-28,18753.866366795068
1_21_2013-07-05,18450.833315157543
1_21_2013-07-12,17564.480460053604
1_21_2013-07-19,18627.05388433588
1_21_2013-07-26,17954.085150876876
1_22_2012-11-02,19245.00023107318
1_22_2012-11-09,20093.530390747143
1_22_2012-11-16,20773.664221745403
1_22_2012-11-23,26627.766679046
1_22_2012-11-30,18360.580554468033
1_22_2012-12-07,23794.348837609257
1_22_2012-12-14,18664.38201358013
1_22_2012-12-21,20902.374923553773
1_22_2012-12-28,18942.632786041806
1_22_2013-01-04,25395.217609827792
1_22_2013-01-11,19964.96342607299
1_22_2013-01-18,22562.60452320305
1_22_2013-01-25,18751.75659281416
1_22_2013-02-01,16052.206695795545
1_22_2013-02-08,22724.163732995752
1_22_2013-02-15,20265.157233762573
1_22_2013-02-22,20119.097789318126
1_22_2013-03-01,19628.964178172326
1_22_2013-03-08,20779.43785709035
1_22_2013-03-15,22615.99968070818
1_22_2013-03-22,20559.336254839076
1_22_2013-03-29,21679.612852414983
1_22_2013-04-05,15973.182114023735
1_22_2013-04-12,18165.175682983365
1_22_2013-04-19,19482.132318748743
1_22_2013-04-26,18603.665808652102
1_22_2013-05-03,20605.231021899195
1_22_2013-05-10,22225.233086972345
1_22_2013-05-17,15366.948298944422
1_22_2013-05-24,20545.50037592055
1_22_2013-05-31,20200.086570654836
1_22_2013-06-07,20226.18314354415
1_22_2013-06-14,19039.314471831316
1_22_2013-06-21,17246.189320406134
1_22_2013-06-28,18753.866366795068
1_22_2013-07-05,18450.833315157543
1_22_2013-07-12,17564.480460053604
1_22_2013-07-19,18627.05388433588
1_22_2013-07-26,17954.085150876876
1_23_2012-11-02,19245.00023107318
1_23_2012-11-09,20093.530390747143
1_23_2012-11-16,20773.664221745403
1_23_2012-11-23,26627.766679046
1_23_2012-11-30,18360.580554468033
1_23_2012-12-07,23794.348837609257
1_23_2012-12-14,18664.38201358013
1_23_2012-12-21,20902.374923553773
1_23_2012-12-28,18942.632786041806
1_23_2013-01-04,25395.217609827792
1_23_2013-01-11,19964.96342607299
1_23_2013-01-18,22562.60452320305
1_23_2013-01-25,18751.75659281416
1_23_2013-02-01,16052.206695795545
1_23_2013-02-08,22724.163732995752
1_23_2013-02-15,20265.157233762573
1_23_2013-02-22,20119.097789318126
1_23_2013-03-01,19628.964178172326
1_23_2013-03-08,20779.43785709035
1_23_2013-03-15,22615.99968070818
1_23_2013-03-22,20559.336254839076
1_23_2013-03-29,21679.612852414983
1_23_2013-04-05,15973.182114023735
1_23_2013-04-12,18165.175682983365
1_23_2013-04-19,19482.132318748743
1_23_2013-04-26,18603.665808652102
1_23_2013-05-03,20605.231021899195
1_23_2013-05-10,22225.233086972345
1_23_2013-05-17,15366.948298944422
1_23_2013-05-24,20545.50037592055
1_23_2013-05-31,20200.086570654836
1_23_2013-06-07,20226.18314354415
1_23_2013-06-14,19039.314471831316
1_23_2013-06-21,17246.189320406134
1_23_2013-06-28,18753.866366795068
1_23_2013-07-05,18450.833315157543
1_23_2013-07-12,17564.480460053604
1_23_2013-07-19,18627.05388433588
1_23_2013-07-26,17954.085150876876
1_24_2012-11-02,19245.00023107318
1_24_2012-11-09,20093.530390747143
1_24_2012-11-16,20773.664221745403
1_24_2012-11-23,26627.766679046
1_24_2012-11-30,18360.580554468033
1_24_2012-12-07,23794.348837609257
1_24_2012-12-14,18664.38201358013
1_24_2012-12-21,20902.374923553773
1_24_2012-12-28,18942.632786041806
1_24_2013-01-04,25395.217609827792
1_24_2013-01-11,19964.96342607299
1_24_2013-01-18,22562.60452320305
1_24_2013-01-25,18751.75659281416
1_24_2013-02-01,16052.206695795545
1_24_2013-02-08,22724.163732995752
1_24_2013-02-15,20265.157233762573
1_24_2013-02-22,20119.097789318126
1_24_2013-03-01,19628.964178172326
1_24_2013-03-08,20779.43785709035
1_24_2013-03-15,22615.99968070818
1_24_2013-03-22,20559.336254839076
1_24_2013-03-29,21679.612852414983
1_24_2013-04-05,15973.182114023735
1_24_2013-04-12,18165.175682983365
1_24_2013-04-19,19482.132318748743
1_24_2013-04-26,18603.665808652102
1_24_2013-05-03,20605.231021899195
1_24_2013-05-10,22225.233086972345
1_24_2013-05-17,15366.948298944422
1_24_2013-05-24,20545.50037592055
1_24_2013-05-31,20200.086570654836
1_24_2013-06-07,20226.18314354415
1_24_2013-06-14,19039.314471831316
1_24_2013-06-21,17246.189320406134
1_24_2013-06-28,18753.866366795068
1_24_2013-07-05,18450.833315157543
1_24_2013-07-12,17564.480460053604
1_24_2013-07-19,18627.05388433588
1_24_2013-07-26,17954.085150876876
1_25_2012-11-02,19245.00023107318
1_25_2012-11-09,20093.530390747143
1_25_2012-11-16,20773.664221745403
1_25_2012-11-23,26627.766679046
1_25_2012-11-30,18360.580554468033
1_25_2012-12-07,23794.348837609257
1_25_2012-12-14,18664.38201358013
1_25_2012-12-21,20902.374923553773
1_25_2012-12-28,18942.632786041806
1_25_2013-01-04,25395.217609827792
1_25_2013-01-11,19964.96342607299
1_25_2013-01-18,22562.60452320305
1_25_2013-01-25,18751.75659281416
1_25_2013-02-01,16052.206695795545
1_25_2013-02-08,22724.163732995752
1_25_2013-02-15,20265.157233762573
1_25_2013-02-22,20119.097789318126
1_25_2013-03-01,19628.964178172326
1_25_2013-03-08,20779.43785709035
1_25_2013-03-15,22615.99968070818
1_25_2013-03-22,20559.336254839076
1_25_2013-03-29,21679.612852414983
1_25_2013-04-05,15973.182114023735
1_25_2013-04-12,18165.175682983365
1_25_2013-04-19,19482.132318748743
1_25_2013-04-26,18603.665808652102
1_25_2013-05-03,20605.231021899195
1_25_2013-05-10,22225.233086972345
1_25_2013-05-17,15366.948298944422
1_25_2013-05-24,20545.50037592055
1_25_2013-05-31,20200.086570654836
1_25_2013-06-07,20226.18314354415
1_25_2013-06-14,19039.314471831316
1_25_2013-06-21,17246.189320406134
1_25_2013-06-28,18753.866366795068
1_25_2013-07-05,18450.833315157543
1_25_2013-07-12,17564.480460053604
1_25_2013-07-19,18627.05388433588
1_25_2013-07-26,17954.085150876876
1_26_2012-11-02,19245.00023107318
1_26_2012-11-09,20093.530390747143
1_26_2012-11-16,20773.664221745403
1_26_2012-11-23,26627.766679046
1_26_2012-11-30,18360.580554468033
1_26_2012-12-07,23794.348837609257
1_26_2012-12-14,18664.38201358013
1_26_2012-12-21,20902.374923553773
1_26_2012-12-28,18942.632786041806
1_26_2013-01-04,25395.217609827792
1_26_2013-01-11,19964.96342607299
1_26_2013-01-18,22562.60452320305
1_26_2013-01-25,18751.75659281416
1_26_2013-02-01,16052.206695795545
1_26_2013-02-08,22724.163732995752
1_26_2013-02-15,20265.157233762573
1_26_2013-02-22,20119.097789318126
1_26_2013-03-01,19628.964178172326
1_26_2013-03-08,20779.43785709035
1_26_2013-03-15,22615.99968070818
1_26_2013-03-22,20559.336254839076
1_26_2013-03-29,21679.612852414983
1_26_2013-04-05,15973.182114023735
1_26_2013-04-12,18165.175682983365
1_26_2013-04-19,19482.132318748743
1_26_2013-04-26,18603.665808652102
1_26_2013-05-03,20605.231021899195
1_26_2013-05-10,22225.233086972345
1_26_2013-05-17,15366.948298944422
1_26_2013-05-24,20545.50037592055
1_26_2013-05-31,20200.086570654836
1_26_2013-06-07,20226.18314354415
1_26_2013-06-14,19039.314471831316
1_26_2013-06-21,17246.189320406134
1_26_2013-06-28,18753.866366795068
1_26_2013-07-05,18450.833315157543
1_26_2013-07-12,17564.480460053604
1_26_2013-07-19,18627.05388433588
1_26_2013-07-26,17954.085150876876
1_27_2012-11-02,19245.00023107318
1_27_2012-11-09,20093.530390747143
1_27_2012-11-16,20773.664221745403
1_27_2012-11-23,26627.766679046
1_27_2012-11-30,18360.580554468033
1_27_2012-12-07,23794.348837609257
1_27_2012-12-14,18664.38201358013
1_27_2012-12-21,20902.374923553773
1_27_2012-12-28,18942.632786041806
1_27_2013-01-04,25395.217609827792
1_27_2013-01-11,19964.96342607299
1_27_2013-01-18,22562.60452320305
1_27_2013-01-25,18751.75659281416
1_27_2013-02-01,16052.206695795545
1_27_2013-02-08,22724.163732995752
1_27_2013-02-15,20265.157233762573
1_27_2013-02-22,20119.097789318126
1_27_2013-03-01,19628.964178172326
1_27_2013-03-08,20779.43785709035
1_27_2013-03-15,22615.99968070818
1_27_2013-03-22,20559.336254839076
1_27_2013-03-29,21679.612852414983
1_27_2013-04-05,15973.182114023735
1_27_2013-04-12,18165.175682983365
1_27_2013-04-19,19482.132318748743
1_27_2013-04-26,18603.665808652102
1_27_2013-05-03,20605.231021899195
1_27_2013-05-10,22225.233086972345
1_27_2013-05-17,15366.948298944422
1_27_2013-05-24,20545.50037592055
1_27_2013-05-31,20200.086570654836
1_27_2013-06-07,20226.18314354415
1_27_2013-06-14,19039.314471831316
1_27_2013-06-21,17246.189320406134
1_27_2013-06-28,18753.866366795068
1_27_2013-07-05,18450.833315157543
1_27_2013-07-12,17564.480460053604
1_27_2013-07-19,18627.05388433588
1_27_2013-07-26,17954.085150876876
1_28_2012-11-02,19245.00023107318
1_28_2012-11-09,20093.530390747143
1_28_2012-11-16,20773.664221745403
1_28_2012-11-23,26627.766679046
1_28_2012-11-30,18360.580554468033
1_28_2012-12-07,23794.348837609257
1_28_2012-12-14,18664.38201358013
1_28_2012-12-21,20902.374923553773
1_28_2012-12-28,18942.632786041806
1_28_2013-01-04,25395.217609827792
1_28_2013-01-11,19964.96342607299
1_28_2013-01-18,22562.60452320305
1_28_2013-01-25,18751.75659281416
1_28_2013-02-01,16052.206695795545
1_28_2013-02-08,22724.163732995752
1_28_2013-02-15,20265.157233762573
1_28_2013-02-22,20119.097789318126
1_28_2013-03-01,19628.964178172326
1_28_2013-03-08,20779.43785709035
1_28_2013-03-15,22615.99968070818
1_28_2013-03-22,20559.336254839076
1_28_2013-03-29,21679.612852414983
1_28_2013-04-05,15973.182114023735
1_28_2013-04-12,18165.175682983365
1_28_2013-04-19,19482.132318748743
1_28_2013-04-26,18603.665808652102
1_28_2013-05-03,20605.231021899195
1_28_2013-05-10,22225.233086972345
1_28_2013-05-17,15366.948298944422
1_28_2013-05-24,20545.50037592055
1_28_2013-05-31,20200.086570654836
1_28_2013-06-07,20226.18314354415
1_28_2013-06-14,19039.314471831316
1_28_2013-06-21,17246.189320406134
1_28_2013-06-28,18753.866366795068
1_28_2013-07-05,18450.833315157543
1_28_2013-07-12,17564.480460053604
1_28_2013-07-19,18627.05388433588
1_28_2013-07-26,17954.085150876876
1_29_2012-11-02,19245.00023107318
1_29_2012-11-09,20093.530390747143
1_29_2012-11-16,20773.664221745403
1_29_2012-11-23,26627.766679046
1_29_2012-11-30,18360.580554468033
1_29_2012-12-07,23794.348837609257
1_29_2012-12-14,18664.38201358013
1_29_2012-12-21,20902.374923553773
1_29_2012-12-28,18942.632786041806
1_29_2013-01-04,25395.217609827792
1_29_2013-01-11,19964.96342607299
1_29_2013-01-18,22562.60452320305
1_29_2013-01-25,18751.75659281416
1_29_2013-02-01,16052.206695795545
1_29_2013-02-08,22724.163732995752
1_29_2013-02-15,20265.157233762573
1_29_2013-02-22,20119.097789318126
1_29_2013-03-01,19628.964178172326
1_29_2013-03-08,20779.43785709035
1_29_2013-03-15,22615.99968070818
1_29_2013-03-22,20559.336254839076
1_29_2013-03-29,21679.612852414983
1_29_2013-04-05,15973.182114023735
1_29_2013-04-12,18165.175682983365
1_29_2013-04-19,19482.132318748743
1_29_2013-04-26,18603.665808652102
1_29_2013-05-03,20605.231021899195
1_29_2013-05-10,22225.233086972345
1_29_2013-05-17,15366.948298944422
1_29_2013-05-24,20545.50037592055
1_29_2013-05-31,20200.086570654836
1_29_2013-06-07,20226.18314354415
1_29_2013-06-14,19039.314471831316
1_29_2013-06-21,17246.189320406134
1_29_2013-06-28,18753.866366795068
1_29_2013-07-05,18450.833315157543
1_29_2013-07-12,17564.480460053604
1_29_2013-07-19,18627.05388433588
1_29_2013-07-26,17954.085150876876
1_30_2012-11-02,19245.00023107318
1_30_2012-11-09,20093.530390747143
1_30_2012-11-16,20773.664221745403
1_30_2012-11-23,26627.766679046
1_30_2012-11-30,18360.580554468033
1_30_2012-12-07,23794.348837609257
1_30_2012-12-14,18664.38201358013
1_30_2012-12-21,20902.374923553773
1_30_2012-12-28,18942.632786041806
1_30_2013-01-04,25395.217609827792
1_30_2013-01-11,19964.96342607299
1_30_2013-01-18,22562.60452320305
1_30_2013-01-25,18751.75659281416
1_30_2013-02-01,16052.206695795545
1_30_2013-02-08,22724.163732995752
1_30_2013-02-15,20265.157233762573
1_30_2013-02-22,20119.097789318126
1_30_2013-03-01,19628.964178172326
1_30_2013-03-08,20779.43785709035
1_30_2013-03-15,22615.99968070818
1_30_2013-03-22,20559.336254839076
1_30_2013-03-29,21679.612852414983
1_30_2013-04-05,15973.182114023735
1_30_2013-04-12,18165.175682983365
1_30_2013-04-19,19482.132318748743
1_30_2013-04-26,18603.665808652102
1_30_2013-05-03,20605.231021899195
1_30_2013-05-10,22225.233086972345
1_30_2013-05-17,15366.948298944422
1_30_2013-05-24,20545.50037592055
1_30_2013-05-31,20200.086570654836
1_30_2013-06-07,20226.18314354415
1_30_2013-06-14,19039.314471831316
1_30_2013-06-21,17246.189320406134
1_30_2013-06-28,18753.866366795068
1_30_2013-07-05,18450.833315157543
1_30_2013-07-12,17564.480460053604
1_30_2013-07-19,18627.05388433588
1_30_2013-07-26,17954.085150876876
1_31_2012-11-02,19245.00023107318
1_31_2012-11-09,20093.530390747143
1_31_2012-11-16,20773.664221745403
1_31_2012-11-23,26627.766679046
1_31_2012-11-30,18360.580554468033
1_31_2012-12-07,23794.348837609257
1_31_2012-12-14,18664.38201358013
1_31_2012-12-21,20902.374923553773
1_31_2012-12-28,18942.632786041806
1_31_2013-01-04,25395.217609827792
1_31_2013-01-11,19964.96342607299
1_31_2013-01-18,22562.60452320305
1_31_2013-01-25,18751.75659281416
1_31_2013-02-01,16052.206695795545
1_31_2013-02-08,22724.163732995752
1_31_2013-02-15,20265.157233762573
1_31_2013-02-22,20119.097789318126
1_31_2013-03-01,19628.964178172326
1_31_2013-03-08,20779.43785709035
1_31_2013-03-15,22615.99968070818
1_31_2013-03-22,20559.336254839076
1_31_2013-03-29,21679.612852414983
1_31_2013-04-05,15973.182114023735
1_31_2013-04-12,18165.175682983365
1_31_2013-04-19,19482.132318748743
1_31_2013-04-26,18603.665808652102
1_31_2013-05-03,20605.231021899195
1_31_2013-05-10,22225.233086972345
1_31_2013-05-17,15366.948298944422
1_31_2013-05-24,20545.50037592055
1_31_2013-05-31,20200.086570654836
1_31_2013-06-07,20226.18314354415
1_31_2013-06-14,19039.314471831316
1_31_2013-06-21,17246.189320406134
1_31_2013-06-28,18753.866366795068
1_31_2013-07-05,18450.833315157543
1_31_2013-07-12,17564.480460053604
1_31_2013-07-19,18627.05388433588
1_31_2013-07-26,17954.085150876876
1_32_2012-11-02,19245.00023107318
1_32_2012-11-09,20093.530390747143
1_32_2012-11-16,20773.664221745403
1_32_2012-11-23,26627.766679046
1_32_2012-11-30,18360.580554468033
1_32_2012-12-07,23794.348837609257
1_32_2012-12-14,18664.38201358013
1_32_2012-12-21,20902.374923553773
1_32_2012-12-28,18942.632786041806
1_32_2013-01-04,25395.217609827792
1_32_2013-01-11,19964.96342607299
1_32_2013-01-18,22562.60452320305
1_32_2013-01-25,18751.75659281416
1_32_2013-02-01,16052.206695795545
1_32_2013-02-08,22724.163732995752
1_32_2013-02-15,20265.157233762573
1_32_2013-02-22,20119.097789318126
1_32_2013-03-01,19628.964178172326
1_32_2013-03-08,20779.43785709035
1_32_2013-03-15,22615.99968070818
1_32_2013-03-22,20559.336254839076
1_32_2013-03-29,21679.612852414983
1_32_2013-04-05,15973.182114023735
1_32_2013-04-12,18165.175682983365
1_32_2013-04-19,19482.132318748743
1_32_2013-04-26,18603.665808652102
1_32_2013-05-03,20605.231021899195
1_32_2013-05-10,22225.233086972345
1_32_2013-05-17,15366.948298944422
1_32_2013-05-24,20545.50037592055
1_32_2013-05-31,20200.086570654836
1_32_2013-06-07,20226.18314354415
1_32_2013-06-14,19039.314471831316
1_32_2013-06-21,17246.189320406134
1_32_2013-06-28,18753.866366795068
1_32_2013-07-05,18450.833315157543
1_32_2013-07-12,17564.480460053604
1_32_2013-07-19,18627.05388433588
1_32_2013-07-26,17954.085150876876
1_33_2012-11-02,19245.00023107318
1_33_2012-11-09,20093.530390747143
1_33_2012-11-16,20773.664221745403
1_33_2012-11-23,26627.766679046
1_33_2012-11-30,18360.580554468033
1_33_2012-12-07,23794.348837609257
1_33_2012-12-14,18664.38201358013
1_33_2012-12-21,20902.374923553773
1_33_2012-12-28,18942.632786041806
1_33_2013-01-04,25395.217609827792
1_33_2013-01-11,19964.96342607299
1_33_2013-01-18,22562.60452320305
1_33_2013-01-25,18751.75659281416
1_33_2013-02-01,16052.206695795545
1_33_2013-02-08,22724.163732995752
1_33_2013-02-15,20265.157233762573
1_33_2013-02-22,20119.097789318126
1_33_2013-03-01,19628.964178172326
1_33_2013-03-08,20779.43785709035
1_33_2013-03-15,22615.99968070818
1_33_2013-03-22,20559.336254839076
1_33_2013-03-29,21679.612852414983
1_33_2013-04-05,15973.182114023735
1_33_2013-04-12,18165.175682983365
1_33_2013-04-19,19482.132318748743
1_33_2013-04-26,18603.665808652102
1_33_2013-05-03,20605.231021899195
1_33_2013-05-10,22225.233086972345
1_33_2013-05-17,15366.948298944422
1_33_2013-05-24,20545.50037592055
1_33_2013-05-31,20200.086570654836
1_33_2013-06-07,20226.18314354415
1_33_2013-06-14,19039.314471831316
1_33_2013-06-21,17246.189320406134
1_33_2013-06-28,18753.866366795068
1_33_2013-07-05,18450.833315157543
1_33_2013-07-12,17564.480460053604
1_33_2013-07-19,18627.05388433588
1_33_2013-07-26,17954.085150876876
1_34_2012-11-02,19245.00023107318
1_34_2012-11-09,20093.530390747143
1_34_2012-11-16,20773.664221745403
1_34_2012-11-23,26627.766679046
1_34_2012-11-30,18360.580554468033
1_34_2012-12-07,23794.348837609257
1_34_2012-12-14,18664.38201358013
1_34_2012-12-21,20902.374923553773
1_34_2012-12-28,18942.632786041806
1_34_2013-01-04,25395.217609827792
1_34_2013-01-11,19964.96342607299
1_34_2013-01-18,22562.60452320305
1_34_2013-01-25,18751.75659281416
1_34_2013-02-01,16052.206695795545
1_34_2013-02-08,22724.163732995752
1_34_2013-02-15,20265.157233762573
1_34_2013-02-22,20119.097789318126
1_34_2013-03-01,19628.964178172326
1_34_2013-03-08,20779.43785709035
1_34_2013-03-15,22615.99968070818
1_34_2013-03-22,20559.336254839076
1_34_2013-03-29,21679.612852414983
1_34_2013-04-05,15973.182114023735
1_34_2013-04-12,18165.175682983365
1_34_2013-04-19,19482.132318748743
1_34_2013-04-26,18603.665808652102
1_34_2013-05-03,20605.231021899195
1_34_2013-05-10,22225.233086972345
1_34_2013-05-17,15366.948298944422
1_34_2013-05-24,20545.50037592055
1_34_2013-05-31,20200.086570654836
1_34_2013-06-07,20226.18314354415
1_34_2013-06-14,19039.314471831316
1_34_2013-06-21,17246.189320406134
1_34_2013-06-28,18753.866366795068
1_34_2013-07-05,18450.833315157543
1_34_2013-07-12,17564.480460053604
1_34_2013-07-19,18627.05388433588
1_34_2013-07-26,17954.085150876876
1_35_2012-11-02,19245.00023107318
1_35_2012-11-09,20093.530390747143
1_35_2012-11-16,20773.664221745403
1_35_2012-11-23,26627.766679046
1_35_2012-11-30,18360.580554468033
1_35_2012-12-07,23794.348837609257
1_35_2012-12-14,18664.38201358013
1_35_2012-12-21,20902.374923553773
1_35_2012-12-28,18942.632786041806
1_35_2013-01-04,25395.217609827792
1_35_2013-01-11,19964.96342607299
1_35_2013-01-18,22562.60452320305
1_35_2013-01-25,18751.75659281416
1_35_2013-02-01,16052.206695795545
1_35_2013-02-08,22724.163732995752
1_35_2013-02-15,20265.157233762573
1_35_2013-02-22,20119.097789318126
1_35_2013-03-01,19628.964178172326
1_35_2013-03-08,20779.43785709035
1_35_2013-03-15,22615.99968070818
1_35_2013-03-22,20559.336254839076
1_35_2013-03-29,21679.612852414983
1_35_2013-04-05,15973.182114023735
1_35_2013-04-12,18165.175682983365
1_35_2013-04-19,19482.132318748743
1_35_2013-04-26,18603.665808652102
1_35_2013-05-03,20605.231021899195
1_35_2013-05-10,22225.233086972345
